month,state,district,age_0_5,age_5_17,age_18_greater,total_enrolment
2025-10,Uttar Pradesh,Faizabad,841,572,0,1413
2025-10,Uttar Pradesh,Farrukhabad,444,551,22,1017
2025-10,Uttar Pradesh,Fatehpur,855,709,44,1608
2025-10,Uttar Pradesh,Firozabad,645,532,11,1188
2025-10,Uttar Pradesh,Gautam Buddha Nagar,988,725,27,1740
2025-10,Uttar Pradesh,Ghaziabad,1473,1156,30,2659
2025-10,Uttar Pradesh,Ghazipur,769,1305,17,2091
2025-10,Uttar Pradesh,Gonda,1111,1213,23,2347
2025-10,Uttar Pradesh,Gorakhpur,1117,1669,52,2838
2025-10,Uttar Pradesh,Hamirpur,306,260,8,574
2025-10,Uttar Pradesh,Hapur,554,338,2,894
2025-10,Uttar Pradesh,Hardoi,1424,1237,53,2714
2025-10,Uttar Pradesh,Hathras,497,328,10,835
2025-10,Uttar Pradesh,Jalaun,389,400,17,806
2025-10,Uttar Pradesh,Jaunpur,943,1942,8,2893
2025-10,Uttar Pradesh,Jhansi,706,401,16,1123
2025-10,Uttar Pradesh,Jyotiba Phule Nagar,16,3,0,19
2025-10,Uttar Pradesh,Kannauj,444,491,15,950
2025-10,Uttar Pradesh,Kanpur Dehat,444,397,16,857
2025-10,Uttar Pradesh,Kanpur Nagar,1436,1347,67,2850
2025-10,Uttar Pradesh,Kasganj,388,323,32,743
2025-10,Uttar Pradesh,Kaushambi,689,486,2,1177
2025-10,Uttar Pradesh,Kheri,1382,1700,61,3143
2025-10,Uttar Pradesh,Kushinagar,681,1016,2,1699
2025-10,Uttar Pradesh,Kushinagar *,1,0,0,1
2025-10,Uttar Pradesh,Lalitpur,475,175,20,670
2025-10,Uttar Pradesh,Lucknow,2405,1806,17,4228
2025-10,Uttar Pradesh,Maharajganj,639,1104,54,1797
2025-10,Uttar Pradesh,Mahoba,336,154,4,494
2025-10,Uttar Pradesh,Mahrajganj,3,3,0,6
2025-10,Uttar Pradesh,Mainpuri,620,805,15,1440
2025-10,Uttar Pradesh,Mathura,943,932,12,1887
2025-10,Uttar Pradesh,Mau,524,1086,12,1622
2025-10,Uttar Pradesh,Meerut,1952,1325,32,3309
2025-10,Uttar Pradesh,Mirzapur,626,726,2,1354
2025-10,Uttar Pradesh,Moradabad,1677,579,9,2265
2025-10,Uttar Pradesh,Muzaffarnagar,1211,898,35,2144
2025-10,Uttar Pradesh,Pilibhit,720,438,32,1190
2025-10,Uttar Pradesh,Pratapgarh,1291,1004,23,2318
2025-10,Uttar Pradesh,Prayagraj,171,147,91,409
2025-10,Uttar Pradesh,Rae Bareli,1317,896,5,2218
2025-10,Uttar Pradesh,Rampur,1252,690,7,1949
2025-10,Uttar Pradesh,Saharanpur,1896,646,12,2554
2025-10,Uttar Pradesh,Sambhal,781,539,12,1332
2025-10,Uttar Pradesh,Sant Kabir Nagar,657,733,9,1399
2025-10,Uttar Pradesh,Sant Ravidas Nagar,411,520,1,932
2025-10,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,8,16,0,24
2025-10,Uttar Pradesh,Shahjahanpur,948,925,28,1901
2025-10,Uttar Pradesh,Shamli,1038,506,13,1557
2025-10,Uttar Pradesh,Shrawasti,235,429,26,690
2025-10,Uttar Pradesh,Siddharthnagar,541,1348,52,1941
2025-10,Uttar Pradesh,Sitapur,1306,1262,107,2675
2025-10,Uttar Pradesh,Sonbhadra,441,289,4,734
2025-10,Uttar Pradesh,Sultanpur,1018,1037,23,2078
2025-10,Uttar Pradesh,Unnao,952,1014,25,1991
2025-10,Uttar Pradesh,Varanasi,1157,1423,6,2586
2025-10,Uttarakhand,Almora,262,33,2,297
2025-10,Uttarakhand,Bageshwar,143,14,0,157
2025-10,Uttarakhand,Chamoli,210,16,1,227
2025-10,Uttarakhand,Champawat,200,19,0,219
2025-10,Uttarakhand,Dehradun,1054,206,4,1264
2025-10,Uttarakhand,Garhwal,21,3,0,24
2025-10,Uttarakhand,Hardwar,35,6,0,41
2025-10,Uttarakhand,Haridwar,967,209,1,1177
2025-10,Uttarakhand,Nainital,709,105,4,818
2025-10,Uttarakhand,Pauri Garhwal,438,39,5,482
2025-10,Uttarakhand,Pithoragarh,209,41,3,253
2025-10,Uttarakhand,Rudraprayag,192,20,0,212
2025-10,Uttarakhand,Tehri Garhwal,460,60,5,525
2025-10,Uttarakhand,Udham Singh Nagar,991,222,1,1214
2025-10,Uttarakhand,Uttarkashi,196,29,3,228
2025-10,West Bangal,Hooghly,2,0,0,2
2025-10,West Bangal,Howrah,0,1,0,1
2025-10,West Bengal,Alipurduar,108,82,3,193
2025-10,West Bengal,Bankura,1844,385,2,2231
2025-10,West Bengal,Barddhaman,2610,637,1,3248
2025-10,West Bengal,Bardhaman,286,83,0,369
2025-10,West Bengal,Birbhum,2952,460,0,3412
2025-10,West Bengal,Burdwan,2,0,0,2
2025-10,West Bengal,Cooch Behar,1823,714,3,2540
2025-10,West Bengal,Dakshin Dinajpur,1176,221,7,1404
2025-10,West Bengal,Darjeeling,450,232,24,706
2025-10,West Bengal,Darjiling,131,25,0,156
2025-10,West Bengal,East Midnapore,457,72,1,530
2025-10,West Bengal,HOOGHLY,1,0,0,1
2025-10,West Bengal,Haora,463,222,0,685
2025-10,West Bengal,Hawrah,3,2,0,5
2025-10,West Bengal,Hooghly,2693,767,3,3463
2025-10,West Bengal,Howrah,1906,706,4,2616
2025-10,West Bengal,Hugli,26,13,0,39
2025-10,West Bengal,Jalpaiguri,849,720,22,1591
2025-10,West Bengal,Jhargram,143,27,1,171
2025-10,West Bengal,KOLKATA,0,1,0,1
2025-10,West Bengal,Kalimpong,20,9,0,29
2025-10,West Bengal,Koch Bihar,677,288,2,967
2025-10,West Bengal,Kolkata,975,768,20,1763
2025-10,West Bengal,MALDA,7,0,0,7
2025-10,West Bengal,Malda,2807,914,2,3723
2025-10,West Bengal,Maldah,305,111,0,416
2025-10,West Bengal,Medinipur,6,2,0,8
2025-10,West Bengal,Murshidabad,7844,1135,6,8985
2025-10,West Bengal,NADIA,1,0,0,1
2025-10,West Bengal,Nadia,2539,710,21,3270
2025-10,West Bengal,North 24 Parganas,4564,1284,29,5877
2025-10,West Bengal,North Dinajpur,55,20,0,75
2025-10,West Bengal,North Twenty Four Parganas,304,84,0,388
2025-10,West Bengal,Paschim Bardhaman,160,73,3,236
2025-10,West Bengal,Paschim Medinipur,3354,787,1,4142
2025-10,West Bengal,Purba Bardhaman,567,64,4,635
2025-10,West Bengal,Purba Medinipur,2852,294,3,3149
2025-10,West Bengal,Purulia,108,56,0,164
2025-10,West Bengal,Puruliya,1963,690,0,2653
2025-10,West Bengal,South 24 Pargana,1,0,0,1
2025-10,West Bengal,South 24 Parganas,7486,2338,14,9838
2025-10,West Bengal,South 24 parganas,2,0,0,2
2025-10,West Bengal,South Dinajpur,80,24,0,104
2025-10,West Bengal,South Twenty Four Parganas,913,325,1,1239
2025-10,West Bengal,Uttar Dinajpur,4513,1796,22,6331
2025-10,West Bengal,West Medinipur,1,1,0,2
2025-10,West Bengal,West Midnapore,391,125,0,516
2025-10,West Bengal,hooghly,1,0,0,1
2025-10,West Bengal,nadia,1,1,0,2
2025-10,Westbengal,Hooghly,1,1,0,2
2025-10,andhra pradesh,chittoor,2,0,0,2
2025-11,100000,100000,0,0,11,11
2025-11,Andaman & Nicobar Islands,Andamans,13,0,0,13
2025-11,Andaman & Nicobar Islands,South Andaman,8,0,0,8
2025-11,Andaman and Nicobar Islands,Nicobar,12,0,0,12
2025-11,Andaman and Nicobar Islands,North And Middle Andaman,31,0,0,31
2025-11,Andaman and Nicobar Islands,South Andaman,45,3,0,48
2025-11,Andhra Pradesh,Adilabad,286,63,0,349
2025-11,Andhra Pradesh,Alluri Sitharama Raju,280,32,14,326
2025-11,Andhra Pradesh,Anakapalli,169,4,4,177
2025-11,Andhra Pradesh,Anantapur,1232,88,0,1320
2025-11,Andhra Pradesh,Ananthapur,476,34,0,510
2025-11,Andhra Pradesh,Ananthapuramu,829,41,3,873
2025-11,Andhra Pradesh,Annamayya,250,11,30,291
2025-11,Andhra Pradesh,Bapatla,133,13,6,152
2025-11,Andhra Pradesh,Chittoor,2143,170,13,2326
2025-11,Andhra Pradesh,Cuddapah,1604,115,1,1720
2025-11,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,179,7,4,190
2025-11,Andhra Pradesh,East Godavari,2041,116,5,2162
2025-11,Andhra Pradesh,Eluru,180,13,10,203
2025-11,Andhra Pradesh,Guntur,2698,257,14,2969
2025-11,Andhra Pradesh,Hyderabad,1083,284,0,1367
2025-11,Andhra Pradesh,K.V.Rangareddy,12,3,0,15
2025-11,Andhra Pradesh,K.v. Rangareddy,1,0,0,1
2025-11,Andhra Pradesh,Kakinada,246,19,11,276
2025-11,Andhra Pradesh,Karim Nagar,19,3,0,22
2025-11,Andhra Pradesh,Karimnagar,119,21,0,140
2025-11,Andhra Pradesh,Khammam,227,72,0,299
2025-11,Andhra Pradesh,Krishna,1741,128,18,1887
2025-11,Andhra Pradesh,Kurnool,2965,194,6,3165
2025-11,Andhra Pradesh,Mahabub Nagar,231,106,0,337
2025-11,Andhra Pradesh,Mahbubnagar,129,43,0,172
2025-11,Andhra Pradesh,Medak,288,66,0,354
2025-11,Andhra Pradesh,N. T. R,218,31,18,267
2025-11,Andhra Pradesh,Nalgonda,226,53,0,279
2025-11,Andhra Pradesh,Nandyal,264,12,2,278
2025-11,Andhra Pradesh,Nellore,1311,202,0,1513
2025-11,Andhra Pradesh,Nizamabad,104,21,0,125
2025-11,Andhra Pradesh,Palnadu,167,14,7,188
2025-11,Andhra Pradesh,Parvathipuram Manyam,106,9,0,115
2025-11,Andhra Pradesh,Prakasam,1633,246,5,1884
2025-11,Andhra Pradesh,Rangareddi,375,122,0,497
2025-11,Andhra Pradesh,Sri Potti Sriramulu Nellore,195,187,103,485
2025-11,Andhra Pradesh,Sri Sathya Sai,239,13,3,255
2025-11,Andhra Pradesh,Srikakulam,1185,34,0,1219
2025-11,Andhra Pradesh,Tirupati,223,209,76,508
2025-11,Andhra Pradesh,Visakhapatnam,2065,124,14,2203
2025-11,Andhra Pradesh,Vizianagaram,1012,33,1,1046
2025-11,Andhra Pradesh,Warangal,193,58,0,251
2025-11,Andhra Pradesh,West Godavari,1579,89,7,1675
2025-11,Andhra Pradesh,Y. S. R,228,13,10,251
2025-11,Arunachal Pradesh,Anjaw,3,4,3,10
2025-11,Arunachal Pradesh,Changlang,66,45,7,118
2025-11,Arunachal Pradesh,Dibang Valley,1,0,0,1
2025-11,Arunachal Pradesh,East Kameng,14,16,14,44
2025-11,Arunachal Pradesh,East Siang,23,29,2,54
2025-11,Arunachal Pradesh,Kamle,0,5,2,7
2025-11,Arunachal Pradesh,Kra Daadi,3,9,4,16
2025-11,Arunachal Pradesh,Kurung Kumey,3,12,12,27
2025-11,Arunachal Pradesh,Leparada,0,0,1,1
2025-11,Arunachal Pradesh,Lohit,17,11,1,29
2025-11,Arunachal Pradesh,Longding,17,63,4,84
2025-11,Arunachal Pradesh,Lower Dibang Valley,7,14,2,23
2025-11,Arunachal Pradesh,Lower Siang,4,7,3,14
2025-11,Arunachal Pradesh,Lower Subansiri,18,10,0,28
2025-11,Arunachal Pradesh,Namsai,22,3,0,25
2025-11,Arunachal Pradesh,Pakke Kessang,0,0,1,1
2025-11,Arunachal Pradesh,Papum Pare,49,63,5,117
2025-11,Arunachal Pradesh,Shi-yomi,1,15,5,21
2025-11,Arunachal Pradesh,Siang,2,6,4,12
2025-11,Arunachal Pradesh,Tawang,16,13,5,34
2025-11,Arunachal Pradesh,Tirap,20,14,1,35
2025-11,Arunachal Pradesh,Upper Siang,3,5,1,9
2025-11,Arunachal Pradesh,Upper Subansiri,11,11,11,33
2025-11,Arunachal Pradesh,West Kameng,20,19,7,46
2025-11,Arunachal Pradesh,West Siang,21,21,2,44
2025-11,Assam,Bajali,3,3,2,8
2025-11,Assam,Baksa,322,138,25,485
2025-11,Assam,Barpeta,1286,394,158,1838
2025-11,Assam,Biswanath,203,100,33,336
2025-11,Assam,Bongaigaon,385,95,14,494
2025-11,Assam,Cachar,1167,540,177,1884
2025-11,Assam,Charaideo,144,80,1,225
2025-11,Assam,Chirang,223,135,2,360
2025-11,Assam,Darrang,762,325,575,1662
2025-11,Assam,Dhemaji,441,175,211,827
2025-11,Assam,Dhubri,1264,592,22,1878
2025-11,Assam,Dibrugarh,409,226,218,853
2025-11,Assam,Dima Hasao,1,5,0,6
2025-11,Assam,Goalpara,794,244,48,1086
2025-11,Assam,Golaghat,434,347,212,993
2025-11,Assam,Hailakandi,665,219,45,929
2025-11,Assam,Hojai,524,221,0,745
2025-11,Assam,Jorhat,626,152,119,897
2025-11,Assam,Kamrup,1109,345,29,1483
2025-11,Assam,Kamrup Metro,573,399,503,1475
2025-11,Assam,Karbi Anglong,521,500,127,1148
2025-11,Assam,Karimganj,1476,728,15,2219
2025-11,Assam,Kokrajhar,339,187,97,623
2025-11,Assam,Lakhimpur,562,186,53,801
2025-11,Assam,Majuli,19,14,0,33
2025-11,Assam,Marigaon,673,279,82,1034
2025-11,Assam,Nagaon,1319,509,65,1893
2025-11,Assam,Nalbari,604,157,28,789
2025-11,Assam,North Cachar Hills,85,58,21,164
2025-11,Assam,Sibsagar,419,126,108,653
2025-11,Assam,Sonitpur,1192,505,161,1858
2025-11,Assam,South Salmara Mankachar,216,76,14,306
2025-11,Assam,Sribhumi,43,14,10,67
2025-11,Assam,Tamulpur District,4,13,0,17
2025-11,Assam,Tinsukia,603,382,57,1042
2025-11,Assam,Udalguri,546,185,25,756
2025-11,Assam,West Karbi Anglong,30,44,57,131
2025-11,Bihar,Araria,1602,986,14,2602
2025-11,Bihar,Arwal,177,573,0,750
2025-11,Bihar,Aurangabad,816,2028,8,2852
2025-11,Bihar,Aurangabad(BH),2,0,0,2
2025-11,Bihar,Aurangabad(bh),10,20,0,30
2025-11,Bihar,Banka,1552,994,7,2553
2025-11,Bihar,Begusarai,1886,1100,9,2995
2025-11,Bihar,Bhabua,3,5,0,8
2025-11,Bihar,Bhagalpur,2131,1533,8,3672
2025-11,Bihar,Bhojpur,797,2561,38,3396
2025-11,Bihar,Buxar,595,1077,20,1692
2025-11,Bihar,Darbhanga,2436,1433,14,3883
2025-11,Bihar,East Champaran,1788,3445,147,5380
2025-11,Bihar,Gaya,1039,2688,25,3752
2025-11,Bihar,Gopalganj,794,1420,24,2238
2025-11,Bihar,Jamui,987,904,14,1905
2025-11,Bihar,Jehanabad,181,835,19,1035
2025-11,Bihar,Kaimur (Bhabua),517,496,8,1021
2025-11,Bihar,Katihar,2413,892,32,3337
2025-11,Bihar,Khagaria,842,773,17,1632
2025-11,Bihar,Kishanganj,1436,348,11,1795
2025-11,Bihar,Lakhisarai,588,672,4,1264
2025-11,Bihar,Madhepura,1002,830,7,1839
2025-11,Bihar,Madhubani,2373,2207,77,4657
2025-11,Bihar,Monghyr,13,6,0,19
2025-11,Bihar,Munger,495,589,27,1111
2025-11,Bihar,Muzaffarpur,2197,2123,17,4337
2025-11,Bihar,Nalanda,695,1850,11,2556
2025-11,Bihar,Nawada,450,1815,27,2292
2025-11,Bihar,Pashchim Champaran,12,6,0,18
2025-11,Bihar,Patna,1161,2757,28,3946
2025-11,Bihar,Purba Champaran,16,16,0,32
2025-11,Bihar,Purnea,49,25,0,74
2025-11,Bihar,Purnia,1654,1061,20,2735
2025-11,Bihar,Rohtas,740,1273,13,2026
2025-11,Bihar,Saharsa,1219,1180,39,2438
2025-11,Bihar,Samastipur,2805,1917,31,4753
2025-11,Bihar,Samstipur,16,18,0,34
2025-11,Bihar,Saran,1598,3207,27,4832
2025-11,Bihar,Sheikhpura,291,391,9,691
2025-11,Bihar,Sheikpura,2,8,0,10
2025-11,Bihar,Sheohar,498,284,2,784
2025-11,Bihar,Sitamarhi,2063,1701,86,3850
2025-11,Bihar,Siwan,1492,2104,30,3626
2025-11,Bihar,Supaul,1387,1216,34,2637
2025-11,Bihar,Vaishali,1807,2246,6,4059
2025-11,Bihar,West Champaran,1500,2831,143,4474
2025-11,Chandigarh,Chandigarh,672,36,17,725
2025-11,Chandigarh,Rupnagar,2,0,0,2
2025-11,Chhattisgarh,Balod,432,21,3,456
2025-11,Chhattisgarh,Baloda Bazar,1115,189,6,1310
2025-11,Chhattisgarh,Balrampur,787,269,2,1058
2025-11,Chhattisgarh,Bastar,1056,753,0,1809
2025-11,Chhattisgarh,Bemetara,792,112,5,909
2025-11,Chhattisgarh,Bijapur,476,208,184,868
2025-11,Chhattisgarh,Bilaspur,1625,316,5,1946
2025-11,Chhattisgarh,Dakshin Bastar Dantewada,554,69,5,628
2025-11,Chhattisgarh,Dantewada,359,66,0,425
2025-11,Chhattisgarh,Dhamtari,554,33,0,587
2025-11,Chhattisgarh,Durg,843,115,7,965
2025-11,Chhattisgarh,Gariyaband,371,77,2,450
2025-11,Chhattisgarh,Gaurela-pendra-marwahi,28,3,2,33
2025-11,Chhattisgarh,Janjgir - Champa,8,0,0,8
2025-11,Chhattisgarh,Janjgir Champa,4,2,0,6
2025-11,Chhattisgarh,Janjgir-champa,1097,140,0,1237
2025-11,Chhattisgarh,Jashpur,456,374,2,832
2025-11,Chhattisgarh,Kabeerdham,211,36,3,250
2025-11,Chhattisgarh,Kanker,370,69,1,440
2025-11,Chhattisgarh,Kawardha,552,75,1,628
2025-11,Chhattisgarh,Khairagarh Chhuikhadan Gandai,72,23,0,95
2025-11,Chhattisgarh,Kondagaon,468,304,7,779
2025-11,Chhattisgarh,Korba,692,111,4,807
2025-11,Chhattisgarh,Koriya,264,148,1,413
2025-11,Chhattisgarh,Mahasamund,779,154,14,947
2025-11,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,41,43,0,84
2025-11,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,8,3,0,11
2025-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,59,22,0,81
2025-11,Chhattisgarh,Mungeli,738,107,1,846
2025-11,Chhattisgarh,Narayanpur,119,100,0,219
2025-11,Chhattisgarh,Raigarh,710,104,7,821
2025-11,Chhattisgarh,Raipur,1949,306,6,2261
2025-11,Chhattisgarh,Rajnandgaon,1281,141,22,1444
2025-11,Chhattisgarh,Sakti,110,17,0,127
2025-11,Chhattisgarh,Sarangarh-Bilaigarh,41,9,0,50
2025-11,Chhattisgarh,Sukma,140,109,3,252
2025-11,Chhattisgarh,Surajpur,493,236,1,730
2025-11,Chhattisgarh,Surguja,658,223,11,892
2025-11,Chhattisgarh,Uttar Bastar Kanker,181,41,0,222
2025-11,Dadra & Nagar Haveli,Dadra & Nagar Haveli,7,1,0,8
2025-11,Dadra and Nagar Haveli,Dadra and Nagar Haveli,150,14,1,165
2025-11,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,19,0,0,19
2025-11,Dadra and Nagar Haveli and Daman and Diu,Daman,18,3,0,21
2025-11,Dadra and Nagar Haveli and Daman and Diu,Diu,2,5,0,7
2025-11,Daman & Diu,Daman,2,0,0,2
2025-11,Daman & Diu,Diu,1,0,0,1
2025-11,Daman and Diu,Daman,16,5,0,21
2025-11,Daman and Diu,Diu,19,1,0,20
2025-11,Delhi,Central Delhi,446,134,40,620
2025-11,Delhi,East Delhi,1168,301,21,1490
2025-11,Delhi,Najafgarh,8,3,0,11
2025-11,Delhi,New Delhi,36,13,3,52
2025-11,Delhi,North Delhi,726,199,14,939
2025-11,Delhi,North East,344,108,0,452
2025-11,Delhi,North East Delhi,1168,397,9,1574
2025-11,Delhi,North West Delhi,2820,620,73,3513
2025-11,Delhi,Shahdara,84,36,4,124
2025-11,Delhi,South Delhi,2345,557,90,2992
2025-11,Delhi,South East Delhi,18,1,3,22
2025-11,Delhi,South West Delhi,1363,329,62,1754
2025-11,Delhi,West Delhi,1562,393,57,2012
2025-11,Goa,Bardez,1,0,0,1
2025-11,Goa,North Goa,296,37,25,358
2025-11,Goa,South Goa,256,31,20,307
2025-11,Gujarat,Ahmadabad,259,70,0,329
2025-11,Gujarat,Ahmedabad,3702,1499,168,5369
2025-11,Gujarat,Amreli,778,88,40,906
2025-11,Gujarat,Anand,1315,131,75,1521
2025-11,Gujarat,Arvalli,308,47,25,380
2025-11,Gujarat,Banas Kantha,49,8,0,57
2025-11,Gujarat,Banaskantha,1803,685,139,2627
2025-11,Gujarat,Bharuch,894,117,21,1032
2025-11,Gujarat,Bhavnagar,1846,213,73,2132
2025-11,Gujarat,Botad,300,37,50,387
2025-11,Gujarat,Chhotaudepur,269,66,119,454
2025-11,Gujarat,Dahod,1297,762,63,2122
2025-11,Gujarat,Devbhumi Dwarka,274,42,22,338
2025-11,Gujarat,Dohad,382,219,0,601
2025-11,Gujarat,Gandhinagar,903,160,189,1252
2025-11,Gujarat,Gir Somnath,582,104,19,705
2025-11,Gujarat,Jamnagar,973,117,78,1168
2025-11,Gujarat,Junagadh,1309,161,51,1521
2025-11,Gujarat,Kachchh,1572,380,176,2128
2025-11,Gujarat,Kheda,1758,219,103,2080
2025-11,Gujarat,Mahesana,1314,161,16,1491
2025-11,Gujarat,Mahisagar,405,51,12,468
2025-11,Gujarat,Morbi,499,88,37,624
2025-11,Gujarat,Narmada,296,23,14,333
2025-11,Gujarat,Navsari,733,33,8,774
2025-11,Gujarat,Panch Mahals,21,4,0,25
2025-11,Gujarat,Panchmahals,1152,263,18,1433
2025-11,Gujarat,Patan,911,170,65,1146
2025-11,Gujarat,Porbandar,290,41,20,351
2025-11,Gujarat,Rajkot,2363,385,93,2841
2025-11,Gujarat,Sabar Kantha,43,6,0,49
2025-11,Gujarat,Sabarkantha,793,159,60,1012
2025-11,Gujarat,Surat,4025,1000,80,5105
2025-11,Gujarat,Surendra Nagar,1079,289,62,1430
2025-11,Gujarat,Surendranagar,31,8,0,39
2025-11,Gujarat,Tapi,421,38,97,556
2025-11,Gujarat,The Dangs,207,21,0,228
2025-11,Gujarat,Vadodara,2560,512,111,3183
2025-11,Gujarat,Valsad,1324,279,34,1637
2025-11,Haryana,Ambala,974,30,7,1011
2025-11,Haryana,Bhiwani,963,34,7,1004
2025-11,Haryana,Charkhi Dadri,300,6,0,306
2025-11,Haryana,Faridabad,1839,471,70,2380
2025-11,Haryana,Fatehabad,768,24,2,794
2025-11,Haryana,Gurgaon,1387,297,43,1727
2025-11,Haryana,Hisar,1324,88,5,1417
2025-11,Haryana,Jhajjar,665,27,5,697
2025-11,Haryana,Jind,978,32,0,1010
2025-11,Haryana,Kaithal,760,17,1,778
2025-11,Haryana,Karnal,943,45,4,992
2025-11,Haryana,Kurukshetra,704,22,0,726
2025-11,Haryana,Mahendragarh,710,38,22,770
2025-11,Haryana,Mewat,1739,116,3,1858
2025-11,Haryana,Palwal,1490,86,1,1577
2025-11,Haryana,Panchkula,434,31,2,467
2025-11,Haryana,Panipat,990,98,10,1098
2025-11,Haryana,Rewari,753,45,2,800
2025-11,Haryana,Rohtak,810,39,7,856
2025-11,Haryana,Sirsa,974,53,2,1029
2025-11,Haryana,Sonipat,1241,74,3,1318
2025-11,Haryana,Yamuna Nagar,1032,34,5,1071
2025-11,Haryana,Yamunanagar,16,0,0,16
2025-11,Himachal Pradesh,Bilaspur,305,4,0,309
2025-11,Himachal Pradesh,Chamba,579,18,3,600
2025-11,Himachal Pradesh,Hamirpur,389,5,0,394
2025-11,Himachal Pradesh,Kangra,1165,20,8,1193
2025-11,Himachal Pradesh,Kinnaur,42,4,4,50
2025-11,Himachal Pradesh,Kullu,392,39,35,466
2025-11,Himachal Pradesh,Lahul & Spiti,15,0,0,15
2025-11,Himachal Pradesh,Lahul and Spiti,10,0,0,10
2025-11,Himachal Pradesh,Mandi,745,10,5,760
2025-11,Himachal Pradesh,Shimla,495,36,7,538
2025-11,Himachal Pradesh,Sirmaur,498,11,2,511
2025-11,Himachal Pradesh,Solan,372,12,1,385
2025-11,Himachal Pradesh,Una,345,4,0,349
2025-11,Jammu & Kashmir,Badgam,0,2,0,2
2025-11,Jammu & Kashmir,Baramula,9,2,0,11
2025-11,Jammu & Kashmir,Doda,2,0,0,2
2025-11,Jammu & Kashmir,Jammu,16,4,0,20
2025-11,Jammu & Kashmir,Kargil,0,2,0,2
2025-11,Jammu & Kashmir,Kathua,1,0,0,1
2025-11,Jammu & Kashmir,Kupwara,4,0,0,4
2025-11,Jammu & Kashmir,Pulwama,1,0,0,1
2025-11,Jammu & Kashmir,Rajauri,0,1,0,1
2025-11,Jammu & Kashmir,Srinagar,1,0,0,1
2025-11,Jammu and Kashmir,Anantnag,836,102,25,963
2025-11,Jammu and Kashmir,Badgam,425,41,0,466
2025-11,Jammu and Kashmir,Bandipore,329,75,31,435
2025-11,Jammu and Kashmir,Baramula,750,147,42,939
2025-11,Jammu and Kashmir,Budgam,211,17,9,237
2025-11,Jammu and Kashmir,Doda,858,272,10,1140
2025-11,Jammu and Kashmir,Ganderbal,216,17,8,241
2025-11,Jammu and Kashmir,Jammu,868,208,5,1081
2025-11,Jammu and Kashmir,Kargil,100,35,0,135
2025-11,Jammu and Kashmir,Kathua,922,97,4,1023
2025-11,Jammu and Kashmir,Kishtwar,337,68,4,409
2025-11,Jammu and Kashmir,Kulgam,283,76,9,368
2025-11,Jammu and Kashmir,Kupwara,676,113,35,824
2025-11,Jammu and Kashmir,Leh,53,6,0,59
2025-11,Jammu and Kashmir,Pulwama,450,32,2,484
2025-11,Jammu and Kashmir,Punch,536,171,6,713
2025-11,Jammu and Kashmir,Rajouri,728,221,7,956
2025-11,Jammu and Kashmir,Ramban,329,212,5,546
2025-11,Jammu and Kashmir,Reasi,348,249,2,599
2025-11,Jammu and Kashmir,Samba,143,12,7,162
2025-11,Jammu and Kashmir,Shupiyan,108,45,0,153
2025-11,Jammu and Kashmir,Srinagar,685,80,87,852
2025-11,Jammu and Kashmir,Udhampur,827,127,3,957
2025-11,Jammu and Kashmir,punch,1,0,0,1
2025-11,Jharkhand,Bokaro,1101,661,4,1766
2025-11,Jharkhand,Bokaro *,1,0,0,1
2025-11,Jharkhand,Chatra,902,851,4,1757
2025-11,Jharkhand,Deoghar,1384,1069,11,2464
2025-11,Jharkhand,Dhanbad,1928,1040,23,2991
2025-11,Jharkhand,Dumka,817,850,16,1683
2025-11,Jharkhand,East Singhbhum,1598,540,36,2174
2025-11,Jharkhand,Garhwa,1453,471,7,1931
2025-11,Jharkhand,Garhwa *,99,17,0,116
2025-11,Jharkhand,Giridih,2101,1839,19,3959
2025-11,Jharkhand,Godda,1067,652,1,1720
2025-11,Jharkhand,Gumla,881,518,15,1414
2025-11,Jharkhand,Hazaribag,107,73,0,180
2025-11,Jharkhand,Hazaribagh,1239,559,15,1813
2025-11,Jharkhand,Jamtara,849,379,6,1234
2025-11,Jharkhand,Khunti,351,249,4,604
2025-11,Jharkhand,Kodarma,57,40,0,97
2025-11,Jharkhand,Koderma,575,303,3,881
2025-11,Jharkhand,Latehar,507,305,4,816
2025-11,Jharkhand,Lohardaga,421,153,11,585
2025-11,Jharkhand,Pakaur,50,19,0,69
2025-11,Jharkhand,Pakur,469,106,1,576
2025-11,Jharkhand,Palamau,96,21,0,117
2025-11,Jharkhand,Palamu,2473,764,27,3264
2025-11,Jharkhand,Pashchimi Singhbhum,124,70,0,194
2025-11,Jharkhand,Purbi Singhbhum,228,47,0,275
2025-11,Jharkhand,Ramgarh,632,296,6,934
2025-11,Jharkhand,Ranchi,3402,1083,7,4492
2025-11,Jharkhand,Sahebganj,1386,1075,2,2463
2025-11,Jharkhand,Sahibganj,65,67,0,132
2025-11,Jharkhand,Seraikela-Kharsawan,735,286,4,1025
2025-11,Jharkhand,Seraikela-kharsawan,194,109,0,303
2025-11,Jharkhand,Simdega,353,148,13,514
